SE PSI DELTA			
SE	364.603	0.478405	-0.887771
SE	365.046	0.477905	-0.890936
SE	365.489	0.477184	-0.894142
SE	365.935	0.476291	-0.897478
SE	366.383	0.475253	-0.900895
SE	366.832	0.474094	-0.904343
SE	367.283	0.472831	-0.907789
SE	367.736	0.47148	-0.911193
SE	368.192	0.470047	-0.914522
SE	368.648	0.468547	-0.917719
SE	369.107	0.466973	-0.920768
SE	369.568	0.465314	-0.923616
SE	370.031	0.463577	-0.926235
SE	370.496	0.461655	-0.928712
SE	370.962	0.459508	-0.931119
SE	371.43	0.45717	-0.933462
SE	371.9	0.454675	-0.935741
SE	372.372	0.452062	-0.937955
SE	372.846	0.449368	-0.940097
SE	373.323	0.446625	-0.942165
SE	373.801	0.443882	-0.94414
SE	374.281	0.441173	-0.946015
SE	374.763	0.438536	-0.947775
SE	375.248	0.435974	-0.949409
SE	375.734	0.433336	-0.95091
SE	376.222	0.430602	-0.952297
SE	376.712	0.427789	-0.953583
SE	377.206	0.424904	-0.954786
SE	377.7	0.42199	-0.955908
SE	378.197	0.419054	-0.956968
SE	378.697	0.416126	-0.957974
SE	379.198	0.413237	-0.958937
SE	379.701	0.410415	-0.959865
SE	380.207	0.407677	-0.960764
SE	380.715	0.404952	-0.961584
SE	381.225	0.402221	-0.96231
SE	381.737	0.399487	-0.962963
SE	382.252	0.39675	-0.963555
SE	382.768	0.394025	-0.964092
SE	383.287	0.391311	-0.964586
SE	383.808	0.388622	-0.965048
SE	384.332	0.385962	-0.965488
SE	384.859	0.383342	-0.965918
SE	385.387	0.380775	-0.966329
SE	385.918	0.378229	-0.966686
SE	386.451	0.375707	-0.966993
SE	386.986	0.373211	-0.967256
SE	387.525	0.37075	-0.967487
SE	388.066	0.368314	-0.967688
SE	388.609	0.365907	-0.967864
SE	389.153	0.363537	-0.968023
SE	389.701	0.361193	-0.968173
SE	390.252	0.358883	-0.968319
SE	390.805	0.356615	-0.968434
SE	391.36	0.354387	-0.968515
SE	391.917	0.352196	-0.968567
SE	392.479	0.350031	-0.968594
SE	393.041	0.347907	-0.968602
SE	393.607	0.345809	-0.968596
SE	394.176	0.343733	-0.968582
SE	394.747	0.341687	-0.968566
SE	395.322	0.339669	-0.968549
SE	395.898	0.337696	-0.968513
SE	396.477	0.335765	-0.968461
SE	397.059	0.333871	-0.968392
SE	397.644	0.332011	-0.968312
SE	398.231	0.330184	-0.968224
SE	398.821	0.328382	-0.96813
